anno;cantone;CPA_2_1_descr;misura;statistica;valore
2018;Svizzera;33 Servizi di riparazione e installazione di macchinari e apparecchi;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;33 Servizi di riparazione e installazione di macchinari e apparecchi;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;33 Servizi di riparazione e installazione di macchinari e apparecchi;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;35 Energia elettrica, gas, vapore e aria condizionata;Tot_congiunturale_in_fr.;esportazioni;2068588305.99
2018;Svizzera;35 Energia elettrica, gas, vapore e aria condizionata;Tot_congiunturale_in_fr.;importazioni;1789497013.01
2018;Svizzera;35 Energia elettrica, gas, vapore e aria condizionata;Tot_complessivo_in_fr.;esportazioni;2068588305.99
2018;Svizzera;35 Energia elettrica, gas, vapore e aria condizionata;Tot_complessivo_in_fr.;importazioni;1789497013.01
2018;Svizzera;"36 Acqua naturale; servizi di trattamento delle acque e di produzione e distribuzione d'acqua";Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;"36 Acqua naturale; servizi di trattamento delle acque e di produzione e distribuzione d'acqua";Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;"36 Acqua naturale; servizi di trattamento delle acque e di produzione e distribuzione d'acqua";Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;"36 Acqua naturale; servizi di trattamento delle acque e di produzione e distribuzione d'acqua";Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;"37 Servizi di smaltimento delle acque di scarico; fanghi di depurazione";Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;"37 Servizi di smaltimento delle acque di scarico; fanghi di depurazione";Tot_congiunturale_in_fr.;importazioni;89601.05
2018;Svizzera;"37 Servizi di smaltimento delle acque di scarico; fanghi di depurazione";Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;"37 Servizi di smaltimento delle acque di scarico; fanghi di depurazione";Tot_complessivo_in_fr.;importazioni;89601.05
2018;Svizzera;"38 Servizi di trattamento e smaltimento dei rifiuti; servizi di recupero dei materiali";Tot_congiunturale_in_fr.;esportazioni;980818839.89
2018;Svizzera;"38 Servizi di trattamento e smaltimento dei rifiuti; servizi di recupero dei materiali";Tot_congiunturale_in_fr.;importazioni;419520312
2018;Svizzera;"38 Servizi di trattamento e smaltimento dei rifiuti; servizi di recupero dei materiali";Tot_complessivo_in_fr.;esportazioni;1387062912.89
2018;Svizzera;"38 Servizi di trattamento e smaltimento dei rifiuti; servizi di recupero dei materiali";Tot_complessivo_in_fr.;importazioni;1579131914.06
2018;Svizzera;39 Servizi di decontaminazione ed altri servizi di trattamento dei rifiuti;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;39 Servizi di decontaminazione ed altri servizi di trattamento dei rifiuti;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;39 Servizi di decontaminazione ed altri servizi di trattamento dei rifiuti;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;39 Servizi di decontaminazione ed altri servizi di trattamento dei rifiuti;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;41 Edifici ed opere di edilizia civile;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;41 Edifici ed opere di edilizia civile;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;41 Edifici ed opere di edilizia civile;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;41 Edifici ed opere di edilizia civile;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;42 Lavori di costruzione ed opere di genio civile;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;42 Lavori di costruzione ed opere di genio civile;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;42 Lavori di costruzione ed opere di genio civile;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;42 Lavori di costruzione ed opere di genio civile;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;43 Opere specializzate;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;43 Opere specializzate;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;43 Opere specializzate;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;43 Opere specializzate;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;45 Servizi di vendita all'ingrosso e al dettaglio e di riparazione di autoveicoli e motocicli;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;45 Servizi di vendita all'ingrosso e al dettaglio e di riparazione di autoveicoli e motocicli;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;45 Servizi di vendita all'ingrosso e al dettaglio e di riparazione di autoveicoli e motocicli;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;45 Servizi di vendita all'ingrosso e al dettaglio e di riparazione di autoveicoli e motocicli;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;46 Servizi di vendita all'ingrosso, escluso quello di autoveicoli e di motocicli;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;46 Servizi di vendita all'ingrosso, escluso quello di autoveicoli e di motocicli;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;46 Servizi di vendita all'ingrosso, escluso quello di autoveicoli e di motocicli;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;46 Servizi di vendita all'ingrosso, escluso quello di autoveicoli e di motocicli;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;47 Servizi di vendita al dettaglio, escluso quello di autoveicoli e di motocicli;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;47 Servizi di vendita al dettaglio, escluso quello di autoveicoli e di motocicli;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;47 Servizi di vendita al dettaglio, escluso quello di autoveicoli e di motocicli;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;47 Servizi di vendita al dettaglio, escluso quello di autoveicoli e di motocicli;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;49 Servizi di trasporto terrestre e di trasporto mediante condotte;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;49 Servizi di trasporto terrestre e di trasporto mediante condotte;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;49 Servizi di trasporto terrestre e di trasporto mediante condotte;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;49 Servizi di trasporto terrestre e di trasporto mediante condotte;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;50 Servizi di trasporto marittimo e per vie d'acqua;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;50 Servizi di trasporto marittimo e per vie d'acqua;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;50 Servizi di trasporto marittimo e per vie d'acqua;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;50 Servizi di trasporto marittimo e per vie d'acqua;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;51 Servizi di trasporto aereo;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;51 Servizi di trasporto aereo;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;51 Servizi di trasporto aereo;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;51 Servizi di trasporto aereo;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;52 Servizi di magazzinaggio e di supporto per i trasporti;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;52 Servizi di magazzinaggio e di supporto per i trasporti;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;52 Servizi di magazzinaggio e di supporto per i trasporti;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;52 Servizi di magazzinaggio e di supporto per i trasporti;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;53 Servizi postali e di corriere;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;53 Servizi postali e di corriere;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;53 Servizi postali e di corriere;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;53 Servizi postali e di corriere;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;55 Servizi di alloggio;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;55 Servizi di alloggio;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;55 Servizi di alloggio;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;55 Servizi di alloggio;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;56 Servizi di ristorazione e di vendita di bevande;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;56 Servizi di ristorazione e di vendita di bevande;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;56 Servizi di ristorazione e di vendita di bevande;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;56 Servizi di ristorazione e di vendita di bevande;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;58 Servizi di editoria;Tot_congiunturale_in_fr.;esportazioni;382704980.03
2018;Svizzera;58 Servizi di editoria;Tot_congiunturale_in_fr.;importazioni;1415045402.54
2018;Svizzera;58 Servizi di editoria;Tot_complessivo_in_fr.;esportazioni;382704980.03
2018;Svizzera;58 Servizi di editoria;Tot_complessivo_in_fr.;importazioni;1415045402.54
2018;Svizzera;"59 Servizi di produzione di pellicole cinematografiche, di video e di programmi televisivi; edizione di registrazioni sonore e edizioni musicali";Tot_congiunturale_in_fr.;esportazioni;59159147.89
2018;Svizzera;"59 Servizi di produzione di pellicole cinematografiche, di video e di programmi televisivi; edizione di registrazioni sonore e edizioni musicali";Tot_congiunturale_in_fr.;importazioni;236592115.74
2018;Svizzera;"59 Servizi di produzione di pellicole cinematografiche, di video e di programmi televisivi; edizione di registrazioni sonore e edizioni musicali";Tot_complessivo_in_fr.;esportazioni;59159147.89
2018;Svizzera;"59 Servizi di produzione di pellicole cinematografiche, di video e di programmi televisivi; edizione di registrazioni sonore e edizioni musicali";Tot_complessivo_in_fr.;importazioni;236592115.74
2018;Svizzera;60 Servizi di programmazione e di emissione radiofonica e televisiva;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;60 Servizi di programmazione e di emissione radiofonica e televisiva;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;60 Servizi di programmazione e di emissione radiofonica e televisiva;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;60 Servizi di programmazione e di emissione radiofonica e televisiva;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;61 Servizi di telecomunicazione;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;61 Servizi di telecomunicazione;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;61 Servizi di telecomunicazione;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;61 Servizi di telecomunicazione;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;62 Programmazione informatica, consulenze e servizi connessi;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;62 Programmazione informatica, consulenze e servizi connessi;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;62 Programmazione informatica, consulenze e servizi connessi;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;62 Programmazione informatica, consulenze e servizi connessi;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;63 Servizi d'informazione;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;63 Servizi d'informazione;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;63 Servizi d'informazione;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;63 Servizi d'informazione;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;64 Servizi finanziari (escluse le assicurazioni e i fondi pensione);Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;64 Servizi finanziari (escluse le assicurazioni e i fondi pensione);Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;64 Servizi finanziari (escluse le assicurazioni e i fondi pensione);Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;64 Servizi finanziari (escluse le assicurazioni e i fondi pensione);Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;65 Servizi connessi alle assicurazioni, alle riassicurazioni e ai fondi pensione, escluse le assicurazioni sociali obbligatorie;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;65 Servizi connessi alle assicurazioni, alle riassicurazioni e ai fondi pensione, escluse le assicurazioni sociali obbligatorie;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;65 Servizi connessi alle assicurazioni, alle riassicurazioni e ai fondi pensione, escluse le assicurazioni sociali obbligatorie;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;65 Servizi connessi alle assicurazioni, alle riassicurazioni e ai fondi pensione, escluse le assicurazioni sociali obbligatorie;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;66 Servizi ausiliari dei servizi finanziari e dei servizi assicurativi;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;66 Servizi ausiliari dei servizi finanziari e dei servizi assicurativi;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;66 Servizi ausiliari dei servizi finanziari e dei servizi assicurativi;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;66 Servizi ausiliari dei servizi finanziari e dei servizi assicurativi;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;68 Servizi immobiliari;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;68 Servizi immobiliari;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;68 Servizi immobiliari;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;68 Servizi immobiliari;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;69 Servizi legali e contabilità;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;69 Servizi legali e contabilità;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;69 Servizi legali e contabilità;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;69 Servizi legali e contabilità;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;"70 Servizi di sedi sociali; servizi di consulenza in materia amministrativo-gestionale";Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;"70 Servizi di sedi sociali; servizi di consulenza in materia amministrativo-gestionale";Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;"70 Servizi di sedi sociali; servizi di consulenza in materia amministrativo-gestionale";Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;"70 Servizi di sedi sociali; servizi di consulenza in materia amministrativo-gestionale";Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;"71 Servizi in materia di architettura e di ingegneria; servizi di sperimentazione e di analisi tecnica";Tot_congiunturale_in_fr.;esportazioni;21002
2018;Svizzera;"71 Servizi in materia di architettura e di ingegneria; servizi di sperimentazione e di analisi tecnica";Tot_congiunturale_in_fr.;importazioni;218549
2018;Svizzera;"71 Servizi in materia di architettura e di ingegneria; servizi di sperimentazione e di analisi tecnica";Tot_complessivo_in_fr.;esportazioni;21002
2018;Svizzera;"71 Servizi in materia di architettura e di ingegneria; servizi di sperimentazione e di analisi tecnica";Tot_complessivo_in_fr.;importazioni;218549
2018;Svizzera;72 Servizi di ricerca e sviluppo scientifici;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;72 Servizi di ricerca e sviluppo scientifici;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;72 Servizi di ricerca e sviluppo scientifici;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;72 Servizi di ricerca e sviluppo scientifici;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;73 Servizi di pubblicità e studi di mercato;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;73 Servizi di pubblicità e studi di mercato;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;73 Servizi di pubblicità e studi di mercato;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;73 Servizi di pubblicità e studi di mercato;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;74 Altri servizi professionali, scientifici e tecnici;Tot_congiunturale_in_fr.;esportazioni;2963953.9
2018;Svizzera;74 Altri servizi professionali, scientifici e tecnici;Tot_congiunturale_in_fr.;importazioni;4376334.04
2018;Svizzera;74 Altri servizi professionali, scientifici e tecnici;Tot_complessivo_in_fr.;esportazioni;2963953.9
2018;Svizzera;74 Altri servizi professionali, scientifici e tecnici;Tot_complessivo_in_fr.;importazioni;4376334.04
2018;Svizzera;75 Servizi veterinari;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;75 Servizi veterinari;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;75 Servizi veterinari;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;75 Servizi veterinari;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;77 Servizi di locazione e leasing;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;77 Servizi di locazione e leasing;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;77 Servizi di locazione e leasing;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;77 Servizi di locazione e leasing;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;78 Servizi del lavoro;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;78 Servizi del lavoro;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;78 Servizi del lavoro;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;78 Servizi del lavoro;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;79 Servizi delle agenzie di viaggio, degli operatori turistici ed altri servizi di prenotazione e servizi connessi;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;79 Servizi delle agenzie di viaggio, degli operatori turistici ed altri servizi di prenotazione e servizi connessi;Tot_congiunturale_in_fr.;importazioni;0
2018;Svizzera;79 Servizi delle agenzie di viaggio, degli operatori turistici ed altri servizi di prenotazione e servizi connessi;Tot_complessivo_in_fr.;esportazioni;0
2018;Svizzera;79 Servizi delle agenzie di viaggio, degli operatori turistici ed altri servizi di prenotazione e servizi connessi;Tot_complessivo_in_fr.;importazioni;0
2018;Svizzera;80 Servizi investigativi e di vigilanza;Tot_congiunturale_in_fr.;esportazioni;0
2018;Svizzera;80 Servizi investigativi e di vigilanza;Tot_congiunturale_in_fr.;importazioni;0
